"seqCrct","seqRT","pushed","crctKey","tt","is_switch","is_probe","sequence","subj.blk","trial.type","response.type","trial"
1,0.463693,2,2,3,0,NA,"020","DM_4_1419005499.289","cngr","correct",118
1,0.45109,3,3,3,0,NA,"003","DM_4_1419005499.289","cngr","correct",119
1,0.509019,1,1,3,0,NA,"100","DM_4_1419005499.289","cngr","correct",120
1,0.557131,2,2,3,0,NA,"020","DM_4_1419007530.072","cngr","correct",1
1,0.448458,3,3,3,0,NA,"003","DM_4_1419007530.072","cngr","correct",2
1,0.737914,2,2,1,1,0,"020","DM_4_1419007530.072","nbk","correct",3
1,0.530054,2,2,1,0,0,"020","DM_4_1419007530.072","nbk","correct",4
1,0.483532,1,1,1,0,0,"100","DM_4_1419007530.072","nbk","correct",5
1,0.598733,1,1,1,0,0,"100","DM_4_1419007530.072","nbk","correct",6
1,0.488506,1,1,1,0,0,"100","DM_4_1419007530.072","nbk","correct",7
1,0.47551,1,1,1,0,1,"XXX","DM_4_1419007530.072","nbk","correct",8
1,0.615514,1,1,1,0,0,"100","DM_4_1419007530.072","nbk","correct",9
1,0.571773,3,3,1,0,0,"003","DM_4_1419007530.072","nbk","correct",10
1,0.575298,1,1,1,0,0,"100","DM_4_1419007530.072","nbk","correct",11
1,0.596109,3,3,1,0,0,"003","DM_4_1419007530.072","nbk","correct",12
0,0.402411,1,3,1,0,1,"XXX","DM_4_1419007530.072","nbk","wrong",13
1,0.532524,3,3,1,0,1,"XXX","DM_4_1419007530.072","nbk","correct",14
1,0.598743,2,2,1,0,0,"020","DM_4_1419007530.072","nbk","correct",15
-1,Inf,0,2,2,1,NA,"112","DM_4_1419007530.072","intf","noresp",16
0,0.810068,2,3,2,0,NA,"131","DM_4_1419007530.072","intf","wrong",17
1,0.671024,3,3,2,0,NA,"322","DM_4_1419007530.072","intf","correct",18
0,0.847262,1,2,2,0,NA,"112","DM_4_1419007530.072","intf","wrong",19
0,0.888264,2,1,2,0,NA,"313","DM_4_1419007530.072","intf","wrong",20
1,0.607442,1,1,2,0,NA,"221","DM_4_1419007530.072","intf","correct",21
1,0.672922,1,1,2,0,NA,"313","DM_4_1419007530.072","intf","correct",22
1,0.636572,1,1,2,0,NA,"221","DM_4_1419007530.072","intf","correct",23
1,0.518485,3,3,1,1,0,"003","DM_4_1419007530.072","nbk","correct",24
1,0.507104,2,2,1,0,0,"020","DM_4_1419007530.072","nbk","correct",25
-1,Inf,0,3,1,0,1,"XXX","DM_4_1419007530.072","nbk","noresp",26
0,0.648787,2,3,1,0,1,"XXX","DM_4_1419007530.072","nbk","wrong",27
1,0.653433,3,3,1,0,0,"003","DM_4_1419007530.072","nbk","correct",28
1,0.488539,1,1,1,0,0,"100","DM_4_1419007530.072","nbk","correct",29
1,0.782874,3,3,1,0,0,"003","DM_4_1419007530.072","nbk","correct",30
1,0.478181,1,1,1,0,0,"100","DM_4_1419007530.072","nbk","correct",31
0,0.420119,3,2,1,0,1,"XXX","DM_4_1419007530.072","nbk","wrong",32
1,0.550803,2,2,1,0,0,"020","DM_4_1419007530.072","nbk","correct",33
1,0.84526,3,3,1,0,0,"003","DM_4_1419007530.072","nbk","correct",34
1,0.475163,2,2,1,0,0,"020","DM_4_1419007530.072","nbk","correct",35
0,0.333116,3,1,1,0,1,"XXX","DM_4_1419007530.072","nbk","wrong",36
1,0.604585,2,2,1,0,0,"020","DM_4_1419007530.072","nbk","correct",37
1,0.454249,3,3,1,0,0,"003","DM_4_1419007530.072","nbk","correct",38
1,0.42183,3,3,3,1,NA,"003","DM_4_1419007530.072","cngr","correct",39
1,0.433753,3,3,3,0,NA,"003","DM_4_1419007530.072","cngr","correct",40
1,0.413319,3,3,3,0,NA,"003","DM_4_1419007530.072","cngr","correct",41
1,0.410955,1,1,3,0,NA,"100","DM_4_1419007530.072","cngr","correct",42
1,0.398271,1,1,3,0,NA,"100","DM_4_1419007530.072","cngr","correct",43
1,0.391988,2,2,3,0,NA,"020","DM_4_1419007530.072","cngr","correct",44
1,0.389611,1,1,3,0,NA,"100","DM_4_1419007530.072","cngr","correct",45
1,0.434941,3,3,3,0,NA,"003","DM_4_1419007530.072","cngr","correct",46
1,0.355328,1,1,3,0,NA,"100","DM_4_1419007530.072","cngr","correct",47
1,0.348365,3,3,3,0,NA,"003","DM_4_1419007530.072","cngr","correct",48
1,0.353204,1,1,3,0,NA,"100","DM_4_1419007530.072","cngr","correct",49
1,0.338085,2,2,3,0,NA,"020","DM_4_1419007530.072","cngr","correct",50
1,0.531586,3,3,1,1,0,"003","DM_4_1419007530.072","nbk","correct",51
-1,Inf,0,2,2,1,NA,"233","DM_4_1419007530.072","intf","noresp",52
1,0.726139,3,3,2,0,NA,"322","DM_4_1419007530.072","intf","correct",53
1,0.71887,1,1,2,0,NA,"313","DM_4_1419007530.072","intf","correct",54
1,0.705715,1,1,2,0,NA,"313","DM_4_1419007530.072","intf","correct",55
1,0.591048,2,2,2,0,NA,"233","DM_4_1419007530.072","intf","correct",56
1,0.378073,1,1,3,1,NA,"100","DM_4_1419007530.072","cngr","correct",57
1,0.430575,2,2,3,0,NA,"020","DM_4_1419007530.072","cngr","correct",58
1,0.443467,2,2,3,0,NA,"020","DM_4_1419007530.072","cngr","correct",59
1,0.388374,2,2,3,0,NA,"020","DM_4_1419007530.072","cngr","correct",60
1,0.429934,1,1,1,1,0,"100","DM_4_1419007530.072","nbk","correct",61
1,0.561086,3,3,1,0,0,"003","DM_4_1419007530.072","nbk","correct",62
-1,Inf,0,3,2,1,NA,"322","DM_4_1419007530.072","intf","noresp",63
1,0.895302,3,3,2,0,NA,"322","DM_4_1419007530.072","intf","correct",64
1,0.786928,1,1,1,1,0,"100","DM_4_1419007530.072","nbk","correct",65
1,0.689918,2,2,1,0,0,"020","DM_4_1419007530.072","nbk","correct",66
1,0.408514,1,1,1,0,1,"XXX","DM_4_1419007530.072","nbk","correct",67
1,0.52715,1,1,1,0,0,"100","DM_4_1419007530.072","nbk","correct",68
1,0.452455,3,3,3,1,NA,"003","DM_4_1419007530.072","cngr","correct",69
1,0.398961,1,1,3,0,NA,"100","DM_4_1419007530.072","cngr","correct",70
1,0.411705,2,2,3,0,NA,"020","DM_4_1419007530.072","cngr","correct",71
1,0.399328,1,1,3,0,NA,"100","DM_4_1419007530.072","cngr","correct",72
1,0.443483,1,1,3,0,NA,"100","DM_4_1419007530.072","cngr","correct",73
1,0.529358,3,3,1,1,0,"003","DM_4_1419007530.072","nbk","correct",74
1,0.548294,1,1,1,0,0,"100","DM_4_1419007530.072","nbk","correct",75
1,0.953718,3,3,2,1,NA,"131","DM_4_1419007530.072","intf","correct",76
1,0.717867,2,2,2,0,NA,"112","DM_4_1419007530.072","intf","correct",77
1,0.628971,3,3,2,0,NA,"322","DM_4_1419007530.072","intf","correct",78
1,0.799152,3,3,3,1,NA,"003","DM_4_1419007530.072","cngr","correct",79
1,0.435744,3,3,3,0,NA,"003","DM_4_1419007530.072","cngr","correct",80
1,0.582713,1,1,2,1,NA,"221","DM_4_1419007530.072","intf","correct",81
1,0.860634,1,1,2,0,NA,"221","DM_4_1419007530.072","intf","correct",82
0,0.945436,1,2,2,0,NA,"233","DM_4_1419007530.072","intf","wrong",83
1,0.790162,1,1,2,0,NA,"313","DM_4_1419007530.072","intf","correct",84
1,0.644573,1,1,2,0,NA,"221","DM_4_1419007530.072","intf","correct",85
1,0.659726,3,3,2,0,NA,"131","DM_4_1419007530.072","intf","correct",86
1,0.671304,2,2,1,1,0,"020","DM_4_1419007530.072","nbk","correct",87
1,0.58394,2,2,1,0,0,"020","DM_4_1419007530.072","nbk","correct",88
1,0.527385,2,2,3,1,NA,"020","DM_4_1419007530.072","cngr","correct",89
1,0.473724,1,1,3,0,NA,"100","DM_4_1419007530.072","cngr","correct",90
1,0.429161,1,1,3,0,NA,"100","DM_4_1419007530.072","cngr","correct",91
1,0.405285,2,2,3,0,NA,"020","DM_4_1419007530.072","cngr","correct",92
1,0.756448,2,2,2,1,NA,"112","DM_4_1419007530.072","intf","correct",93
1,0.917472,2,2,2,0,NA,"233","DM_4_1419007530.072","intf","correct",94
1,0.592138,1,1,3,1,NA,"100","DM_4_1419007530.072","cngr","correct",95
1,0.484134,2,2,3,0,NA,"020","DM_4_1419007530.072","cngr","correct",96
1,0.731662,3,3,3,0,NA,"003","DM_4_1419007530.072","cngr","correct",97
1,0.388893,3,3,3,0,NA,"003","DM_4_1419007530.072","cngr","correct",98
1,0.713249,3,3,2,1,NA,"131","DM_4_1419007530.072","intf","correct",99
1,0.592799,3,3,2,0,NA,"322","DM_4_1419007530.072","intf","correct",100
1,0.83676,2,2,2,0,NA,"112","DM_4_1419007530.072","intf","correct",101
1,0.712723,2,2,2,0,NA,"112","DM_4_1419007530.072","intf","correct",102
-1,Inf,0,2,2,0,NA,"233","DM_4_1419007530.072","intf","noresp",103
1,0.744269,2,2,2,0,NA,"112","DM_4_1419007530.072","intf","correct",104
1,0.621293,2,2,2,0,NA,"233","DM_4_1419007530.072","intf","correct",105
1,0.595306,2,2,1,1,0,"020","DM_4_1419007530.072","nbk","correct",106
1,0.538262,2,2,3,1,NA,"020","DM_4_1419007530.072","cngr","correct",107
1,0.514744,3,3,3,0,NA,"003","DM_4_1419007530.072","cngr","correct",108
1,0.395352,2,2,3,0,NA,"020","DM_4_1419007530.072","cngr","correct",109
1,0.488419,2,2,3,0,NA,"020","DM_4_1419007530.072","cngr","correct",110
1,0.519301,3,3,3,0,NA,"003","DM_4_1419007530.072","cngr","correct",111
1,0.429101,1,1,3,0,NA,"100","DM_4_1419007530.072","cngr","correct",112
1,0.358301,1,1,3,0,NA,"100","DM_4_1419007530.072","cngr","correct",113
1,0.642576,3,3,2,1,NA,"131","DM_4_1419007530.072","intf","correct",114
1,0.80003,1,1,2,0,NA,"313","DM_4_1419007530.072","intf","correct",115
1,0.820573,3,3,2,0,NA,"131","DM_4_1419007530.072","intf","correct",116
1,0.807204,1,1,2,0,NA,"313","DM_4_1419007530.072","intf","correct",117
1,0.801934,1,1,2,0,NA,"221","DM_4_1419007530.072","intf","correct",118
1,0.665853,3,3,2,0,NA,"322","DM_4_1419007530.072","intf","correct",119
1,0.627615,1,1,2,0,NA,"313","DM_4_1419007530.072","intf","correct",120
1,0.853332,3,3,2,0,NA,"131","SOPH_2_1419016957.553","intf","correct",1
-1,Inf,0,3,2,0,NA,"322","SOPH_2_1419016957.553","intf","noresp",2
-1,Inf,0,1,2,0,NA,"221","SOPH_2_1419016957.553","intf","noresp",3
-1,Inf,0,2,2,0,NA,"233","SOPH_2_1419016957.553","intf","noresp",4
1,0.741098,1,1,2,0,NA,"313","SOPH_2_1419016957.553","intf","correct",5
1,0.626925,1,1,2,0,NA,"221","SOPH_2_1419016957.553","intf","correct",6
1,0.772195,3,3,2,0,NA,"131","SOPH_2_1419016957.553","intf","correct",7
1,0.755292,2,2,2,0,NA,"112","SOPH_2_1419016957.553","intf","correct",8
1,0.609981,1,1,2,0,NA,"221","SOPH_2_1419016957.553","intf","correct",9
1,0.744014,1,1,2,0,NA,"313","SOPH_2_1419016957.553","intf","correct",10
1,0.613645,1,1,2,0,NA,"221","SOPH_2_1419016957.553","intf","correct",11
1,0.900966,3,3,2,0,NA,"322","SOPH_2_1419016957.553","intf","correct",12
1,0.814725,2,2,2,0,NA,"233","SOPH_2_1419016957.553","intf","correct",13
1,0.733707,2,2,2,0,NA,"233","SOPH_2_1419016957.553","intf","correct",14
1,0.742371,1,1,2,0,NA,"313","SOPH_2_1419016957.553","intf","correct",15
1,0.888565,3,3,2,0,NA,"322","SOPH_2_1419016957.553","intf","correct",16
-1,Inf,0,3,2,0,NA,"131","SOPH_2_1419016957.553","intf","noresp",17
1,0.668939,1,1,2,0,NA,"221","SOPH_2_1419016957.553","intf","correct",18
1,0.641605,1,1,2,0,NA,"221","SOPH_2_1419016957.553","intf","correct",19
1,0.807558,3,3,2,0,NA,"131","SOPH_2_1419016957.553","intf","correct",20
1,0.84447,3,3,2,0,NA,"322","SOPH_2_1419016957.553","intf","correct",21
1,0.588655,1,1,2,0,NA,"221","SOPH_2_1419016957.553","intf","correct",22
1,0.742157,3,3,2,0,NA,"131","SOPH_2_1419016957.553","intf","correct",23
1,0.803736,2,2,2,0,NA,"233","SOPH_2_1419016957.553","intf","correct",24
1,0.896935,1,1,2,0,NA,"313","SOPH_2_1419016957.553","intf","correct",25
1,0.713388,2,2,2,0,NA,"233","SOPH_2_1419016957.553","intf","correct",26
1,0.563109,3,3,2,0,NA,"322","SOPH_2_1419016957.553","intf","correct",27
1,0.903824,3,3,2,0,NA,"131","SOPH_2_1419016957.553","intf","correct",28
1,0.665719,1,1,2,0,NA,"221","SOPH_2_1419016957.553","intf","correct",29
0,0.653169,3,2,2,0,NA,"112","SOPH_2_1419016957.553","intf","wrong",30
1,0.837759,2,2,2,0,NA,"112","SOPH_2_1419016957.553","intf","correct",31
-1,Inf,0,2,2,0,NA,"233","SOPH_2_1419016957.553","intf","noresp",32
1,0.732147,3,3,2,0,NA,"131","SOPH_2_1419016957.553","intf","correct",33
1,0.828255,3,3,2,0,NA,"322","SOPH_2_1419016957.553","intf","correct",34
1,0.906299,1,1,2,0,NA,"221","SOPH_2_1419016957.553","intf","correct",35
1,0.899586,2,2,2,0,NA,"112","SOPH_2_1419016957.553","intf","correct",36
1,0.787469,2,2,2,0,NA,"233","SOPH_2_1419016957.553","intf","correct",37
-1,Inf,0,2,2,0,NA,"112","SOPH_2_1419016957.553","intf","noresp",38
1,0.67493,2,2,2,0,NA,"233","SOPH_2_1419016957.553","intf","correct",39
1,0.681338,1,1,2,0,NA,"313","SOPH_2_1419016957.553","intf","correct",40
-1,Inf,0,3,1,0,0,"003","SOPH_4_1419017285.448","nbk","noresp",1
-1,Inf,0,2,1,0,0,"020","SOPH_4_1419017285.448","nbk","noresp",2
-1,Inf,0,2,1,0,1,"XXX","SOPH_4_1419017285.448","nbk","noresp",3
-1,Inf,0,2,1,0,1,"XXX","SOPH_4_1419017285.448","nbk","noresp",4
-1,Inf,0,1,1,0,0,"100","SOPH_4_1419017285.448","nbk","noresp",5
1,0.812075,3,3,1,0,0,"003","SOPH_4_1419017285.448","nbk","correct",6
-1,Inf,0,3,1,0,1,"XXX","SOPH_4_1419017285.448","nbk","noresp",7
-1,Inf,0,3,1,0,1,"XXX","SOPH_4_1419017285.448","nbk","noresp",8
1,0.846979,1,1,3,1,NA,"100","SOPH_4_1419017285.448","cngr","correct",9
1,0.834169,1,1,3,0,NA,"100","SOPH_4_1419017285.448","cngr","correct",10
1,0.623505,1,1,3,0,NA,"100","SOPH_4_1419017285.448","cngr","correct",11
1,0.618439,3,3,3,0,NA,"003","SOPH_4_1419017285.448","cngr","correct",12
1,0.492594,1,1,3,0,NA,"100","SOPH_4_1419017285.448","cngr","correct",13
1,0.598337,3,3,3,0,NA,"003","SOPH_4_1419017285.448","cngr","correct",14
1,0.614166,2,2,3,0,NA,"020","SOPH_4_1419017285.448","cngr","correct",15
1,0.591381,2,2,3,0,NA,"020","SOPH_4_1419017285.448","cngr","correct",16
-1,Inf,0,3,2,1,NA,"322","SOPH_4_1419017285.448","intf","noresp",17
1,0.682019,3,3,1,1,0,"003","SOPH_4_1419017285.448","nbk","correct",18
1,0.832531,3,3,1,0,0,"003","SOPH_4_1419017285.448","nbk","correct",19
1,0.851199,2,2,1,0,0,"020","SOPH_4_1419017285.448","nbk","correct",20
-1,Inf,0,1,1,0,0,"100","SOPH_4_1419017285.448","nbk","noresp",21
1,0.829519,1,1,1,0,0,"100","SOPH_4_1419017285.448","nbk","correct",22
-1,Inf,0,1,2,1,NA,"313","SOPH_4_1419017285.448","intf","noresp",23
-1,Inf,0,3,2,0,NA,"131","SOPH_4_1419017285.448","intf","noresp",24
1,0.857433,1,1,2,0,NA,"221","SOPH_4_1419017285.448","intf","correct",25
0,0.719964,3,2,2,0,NA,"233","SOPH_4_1419017285.448","intf","wrong",26
1,0.96361,3,3,2,0,NA,"322","SOPH_4_1419017285.448","intf","correct",27
1,0.92076,3,3,2,0,NA,"131","SOPH_4_1419017285.448","intf","correct",28
-1,Inf,0,1,2,0,NA,"221","SOPH_4_1419017285.448","intf","noresp",29
1,0.785077,1,1,3,1,NA,"100","SOPH_4_1419017285.448","cngr","correct",30
1,0.631437,2,2,1,1,0,"020","SOPH_4_1419017285.448","nbk","correct",31
1,0.539531,2,2,1,0,0,"020","SOPH_4_1419017285.448","nbk","correct",32
1,0.666876,3,3,1,0,0,"003","SOPH_4_1419017285.448","nbk","correct",33
-1,Inf,0,2,1,0,1,"XXX","SOPH_4_1419017285.448","nbk","noresp",34
1,0.783714,1,1,1,0,0,"100","SOPH_4_1419017285.448","nbk","correct",35
1,0.808568,1,1,1,0,0,"100","SOPH_4_1419017285.448","nbk","correct",36
1,0.614014,2,2,1,0,0,"020","SOPH_4_1419017285.448","nbk","correct",37
1,0.644856,1,1,1,0,1,"XXX","SOPH_4_1419017285.448","nbk","correct",38
1,0.618981,3,3,3,1,NA,"003","SOPH_4_1419017285.448","cngr","correct",39
1,0.603092,2,2,3,0,NA,"020","SOPH_4_1419017285.448","cngr","correct",40
1,0.579579,1,1,3,0,NA,"100","SOPH_4_1419017285.448","cngr","correct",41
1,0.582802,2,2,3,0,NA,"020","SOPH_4_1419017285.448","cngr","correct",42
1,0.538795,1,1,3,0,NA,"100","SOPH_4_1419017285.448","cngr","correct",43
1,0.539316,2,2,3,0,NA,"020","SOPH_4_1419017285.448","cngr","correct",44
1,0.4967,2,2,3,0,NA,"020","SOPH_4_1419017285.448","cngr","correct",45
1,0.568042,3,3,3,0,NA,"003","SOPH_4_1419017285.448","cngr","correct",46
1,0.653808,1,1,3,0,NA,"100","SOPH_4_1419017285.448","cngr","correct",47
1,0.746647,3,3,2,1,NA,"131","SOPH_4_1419017285.448","intf","correct",48
1,0.722543,1,1,2,0,NA,"221","SOPH_4_1419017285.448","intf","correct",49
1,0.58433,2,2,1,1,0,"020","SOPH_4_1419017285.448","nbk","correct",50
1,0.500788,1,1,1,0,0,"100","SOPH_4_1419017285.448","nbk","correct",51
0,0.935094,2,1,1,0,1,"XXX","SOPH_4_1419017285.448","nbk","wrong",52
-1,Inf,0,1,1,0,1,"XXX","SOPH_4_1419017285.448","nbk","noresp",53
1,0.962173,1,1,1,0,0,"100","SOPH_4_1419017285.448","nbk","correct",54
-1,Inf,0,1,2,1,NA,"221","SOPH_4_1419017285.448","intf","noresp",55
0,0.784439,1,2,2,0,NA,"233","SOPH_4_1419017285.448","intf","wrong",56
0,0.807009,1,3,2,0,NA,"131","SOPH_4_1419017285.448","intf","wrong",57
1,0.843362,1,1,2,0,NA,"221","SOPH_4_1419017285.448","intf","correct",58
1,0.930919,2,2,2,0,NA,"233","SOPH_4_1419017285.448","intf","correct",59
1,0.834841,3,3,2,0,NA,"322","SOPH_4_1419017285.448","intf","correct",60
1,0.686672,2,2,1,1,0,"020","SOPH_4_1419017285.448","nbk","correct",61
1,0.652852,1,1,1,0,0,"100","SOPH_4_1419017285.448","nbk","correct",62
1,0.771921,2,2,1,0,0,"020","SOPH_4_1419017285.448","nbk","correct",63
1,0.632596,3,3,3,1,NA,"003","SOPH_4_1419017285.448","cngr","correct",64
1,0.594994,2,2,3,0,NA,"020","SOPH_4_1419017285.448","cngr","correct",65
1,0.593117,3,3,1,1,0,"003","SOPH_4_1419017285.448","nbk","correct",66
1,0.459033,1,1,1,0,0,"100","SOPH_4_1419017285.448","nbk","correct",67
1,0.463843,3,3,3,1,NA,"003","SOPH_4_1419017285.448","cngr","correct",68
1,0.499033,1,1,3,0,NA,"100","SOPH_4_1419017285.448","cngr","correct",69
1,0.544001,2,2,3,0,NA,"020","SOPH_4_1419017285.448","cngr","correct",70
1,0.534159,2,2,3,0,NA,"020","SOPH_4_1419017285.448","cngr","correct",71
1,0.540997,2,2,3,0,NA,"020","SOPH_4_1419017285.448","cngr","correct",72
1,0.465155,2,2,3,0,NA,"020","SOPH_4_1419017285.448","cngr","correct",73
1,0.562475,3,3,3,0,NA,"003","SOPH_4_1419017285.448","cngr","correct",74
1,0.584171,1,1,3,0,NA,"100","SOPH_4_1419017285.448","cngr","correct",75
1,0.832026,2,2,2,1,NA,"112","SOPH_4_1419017285.448","intf","correct",76
1,0.798612,3,3,2,0,NA,"131","SOPH_4_1419017285.448","intf","correct",77
1,0.661062,2,2,2,0,NA,"112","SOPH_4_1419017285.448","intf","correct",78
-1,Inf,0,2,2,0,NA,"233","SOPH_4_1419017285.448","intf","noresp",79
-1,Inf,0,2,2,0,NA,"233","SOPH_4_1419017285.448","intf","noresp",80
-1,Inf,0,3,2,0,NA,"131","SOPH_4_1419017285.448","intf","noresp",81
1,0.817452,1,1,2,0,NA,"313","SOPH_4_1419017285.448","intf","correct",82
1,0.777962,2,2,2,0,NA,"112","SOPH_4_1419017285.448","intf","correct",83
-1,Inf,0,2,2,0,NA,"112","SOPH_4_1419017285.448","intf","noresp",84
1,0.850298,3,3,2,0,NA,"322","SOPH_4_1419017285.448","intf","correct",85
1,0.895494,1,1,2,0,NA,"313","SOPH_4_1419017285.448","intf","correct",86
-1,Inf,0,1,2,0,NA,"313","SOPH_4_1419017285.448","intf","noresp",87
1,0.682184,2,2,1,1,0,"020","SOPH_4_1419017285.448","nbk","correct",88
1,0.86529,1,1,2,1,NA,"221","SOPH_4_1419017285.448","intf","correct",89
1,0.773072,1,1,2,0,NA,"221","SOPH_4_1419017285.448","intf","correct",90
1,0.794864,2,2,2,0,NA,"233","SOPH_4_1419017285.448","intf","correct",91
1,0.731721,3,3,2,0,NA,"131","SOPH_4_1419017285.448","intf","correct",92
1,0.863278,2,2,2,0,NA,"233","SOPH_4_1419017285.448","intf","correct",93
1,0.68641,1,1,3,1,NA,"100","SOPH_4_1419017285.448","cngr","correct",94
1,0.478251,3,3,3,0,NA,"003","SOPH_4_1419017285.448","cngr","correct",95
1,0.446691,1,1,3,0,NA,"100","SOPH_4_1419017285.448","cngr","correct",96
1,0.50672,3,3,3,0,NA,"003","SOPH_4_1419017285.448","cngr","correct",97
1,0.438138,3,3,3,0,NA,"003","SOPH_4_1419017285.448","cngr","correct",98
1,0.429794,3,3,3,0,NA,"003","SOPH_4_1419017285.448","cngr","correct",99
1,0.699095,1,1,2,1,NA,"313","SOPH_4_1419017285.448","intf","correct",100
1,0.716304,1,1,2,0,NA,"221","SOPH_4_1419017285.448","intf","correct",101
1,0.627113,2,2,3,1,NA,"020","SOPH_4_1419017285.448","cngr","correct",102
1,0.511462,2,2,3,0,NA,"020","SOPH_4_1419017285.448","cngr","correct",103
1,0.413501,1,1,3,0,NA,"100","SOPH_4_1419017285.448","cngr","correct",104
1,0.470918,3,3,3,0,NA,"003","SOPH_4_1419017285.448","cngr","correct",105
1,0.459222,3,3,3,0,NA,"003","SOPH_4_1419017285.448","cngr","correct",106
1,0.451468,1,1,1,1,0,"100","SOPH_4_1419017285.448","nbk","correct",107
1,0.437378,3,3,1,0,0,"003","SOPH_4_1419017285.448","nbk","correct",108
1,0.73889,1,1,1,0,1,"XXX","SOPH_4_1419017285.448","nbk","correct",109
1,0.538013,2,2,1,0,0,"020","SOPH_4_1419017285.448","nbk","correct",110
1,0.525213,3,3,1,0,0,"003","SOPH_4_1419017285.448","nbk","correct",111
1,0.599264,3,3,1,0,0,"003","SOPH_4_1419017285.448","nbk","correct",112
1,0.369313,3,3,1,0,1,"XXX","SOPH_4_1419017285.448","nbk","correct",113
1,0.473783,3,3,1,0,0,"003","SOPH_4_1419017285.448","nbk","correct",114
0,0.82457,1,2,2,1,NA,"233","SOPH_4_1419017285.448","intf","wrong",115
0,0.941329,2,3,2,0,NA,"131","SOPH_4_1419017285.448","intf","wrong",116
1,0.619191,1,1,2,0,NA,"221","SOPH_4_1419017285.448","intf","correct",117
1,0.697844,3,3,2,0,NA,"322","SOPH_4_1419017285.448","intf","correct",118
1,0.801133,2,2,2,0,NA,"112","SOPH_4_1419017285.448","intf","correct",119
1,0.66287,1,1,3,1,NA,"100","SOPH_4_1419017285.448","cngr","correct",120
